"Country or Area","Year","Value"
"Italy","2017","15294.121565946"
"Italy","2016","15045.1114947459"
"Italy","2015","14703.3540969132"
"Italy","2014","14317.9901172606"
"Italy","2013","13753.4017838732"
"Italy","2012","13178.7962530075"
"Italy","2011","12604.6697132939"
"Italy","2010","11723.9481172496"
"Italy","2009","10960.4004469428"
"Italy","2008","10176.9953307457"
"Italy","2007","9277.97167691235"
"Italy","2006","8615.21660718923"
"Italy","2005","7512.22718479392"
"Italy","2004","6354.76236645773"
"Italy","2003","5148.36074859876"
"Italy","2002","4153.32294654642"
"Italy","2001","3246.94200198283"
"Italy","2000","2476.87142637907"
"Italy","1999","1980.40322699994"
"Italy","1998","1520.8342239497"
"Italy","1997","1000.88839041381"
"Italy","1996","666.399115884409"
"Italy","1995","926.652550964668"
"Italy","1994","664.064980301903"
"Italy","1993","494.098536906839"
"Italy","1992","471.905134358681"
"Italy","1991","449.297351111111"
"Italy","1990","444"
"Japan","2017","44885.3737581726"
"Japan","2016","42572.5925564591"
"Japan","2015","39260.6111675151"
"Japan","2014","35784.2676587653"
"Japan","2013","32104.6568068946"
"Japan","2012","29361.5055026095"
"Japan","2011","26105.6203177603"
"Japan","2010","23315.8387653342"
"Japan","2009","20934.6285050375"
"Japan","2008","19293.6433339061"
"Japan","2007","16713.1612414457"
"Japan","2006","14630.0887280131"
"Japan","2005","12784.0220325148"
"Japan","2004","12422.5642065563"
"Japan","2003","16229.2586234738"
"Japan","2002","16236.3917975722"
"Japan","2001","19462.5214071019"
"Japan","2000","22851.9981070797"
"Japan","1999","24368.2759035245"
"Japan","1998","23742.1025001834"
"Japan","1997","24436.7924313971"
"Japan","1996","24598.1072568492"
"Japan","1995","25213.191034391"
"Japan","1994","21051.8952130351"
"Japan","1993","18129.15828489"
"Japan","1992","17767.2240356469"
"Japan","1991","17349.6129448632"
"Japan","1990","15932.3098610065"
"Latvia","2017","234.920138937968"
"Latvia","2016","240.835196535187"
"Latvia","2015","219.556085032505"
"Latvia","2014","206.108098199221"
"Latvia","2013","191.20694988855"
"Latvia","2012","175.951778977791"
"Latvia","2011","171.244304600186"
"Latvia","2010","166.062142334597"
"Latvia","2009","155.273733777821"
"Latvia","2008","141.652653568323"
"Latvia","2007","114.049834762229"
"Latvia","2006","87.987493049881"
"Latvia","2005","55.001301952803"
"Latvia","2004","40.7039920841912"
"Latvia","2003","25.5036717410579"
"Latvia","2002","21.6634100993722"
"Latvia","2001","17.891178514005"
"Latvia","2000","14.0791883492631"
"Latvia","1999","10.5703583136497"
"Latvia","1998","7.60126277206196"
"Latvia","1997","3.34816710329162"
"Latvia","1996","2.76258033674502"
"Latvia","1995","2.49917027871584"
"Liechtenstein","2017","10.691048985675"
"Liechtenstein","2016","10.556574776065"
"Liechtenstein","2015","10.4456046104447"
"Liechtenstein","2014","10.6566773114019"
"Liechtenstein","2013","10.6471033307759"
"Liechtenstein","2012","10.3849408594816"
"Liechtenstein","2011","9.9761482096543"
"Liechtenstein","2010","9.71202118403452"
"Liechtenstein","2009","9.13556598850467"
"Liechtenstein","2008","9.13343677892693"
"Liechtenstein","2007","8.49610758301638"
"Liechtenstein","2006","7.83221839247537"
"Liechtenstein","2005","7.37834097232704"
"Liechtenstein","2004","7.06363386000227"
"Liechtenstein","2003","6.21346756749955"
"Liechtenstein","2002","5.48226677138867"
"Liechtenstein","2001","4.94491379421937"
"Liechtenstein","2000","4.11068778434166"
"Liechtenstein","1999","3.34839681469098"
"Liechtenstein","1998","2.7384370644666"
"Liechtenstein","1997","2.14102257447704"
"Liechtenstein","1996","1.73337013868764"
"Liechtenstein","1995","1.36976767008685"
"Liechtenstein","1994","0.51386465614569"
"Liechtenstein","1993","0.20085558464699"
"Liechtenstein","1992","0.08826940783708"
"Liechtenstein","1991","0.00988358462015"
"Liechtenstein","1990","0.00010446837893"
"Lithuania","2017","711.260821912905"
"Lithuania","2016","732.004533354546"
"Lithuania","2015","567.783417442688"
"Lithuania","2014","459.749052149312"
"Lithuania","2013","406.964125147589"
"Lithuania","2012","350.979614030762"
"Lithuania","2011","304.365985571829"
"Lithuania","2010","257.651084015138"
"Lithuania","2009","214.429403258932"
"Lithuania","2008","192.516806179376"
"Lithuania","2007","154.302622343948"
"Lithuania","2006","118.730077064538"
"Lithuania","2005","89.2266239056134"
"Lithuania","2004","67.9899059430753"
"Lithuania","2003","47.0710939602761"
"Lithuania","2002","35.8029231171773"
"Lithuania","2001","28.1955367837203"
"Lithuania","2000","21.8635382825514"
"Lithuania","1999","17.3200950240698"
"Lithuania","1998","13.7524635639874"
"Lithuania","1997","10.106729579466"
"Lithuania","1996","7.60607650846973"
"Lithuania","1995","6.17705021714073"
"Lithuania","1994","0.0927602556"
"Lithuania","1993","0.0278729208"
"Luxembourg","2017","71.6412255837651"
"Luxembourg","2016","65.6316137920619"
"Luxembourg","2015","67.4867156590438"
"Luxembourg","2014","67.1996567112404"
"Luxembourg","2013","62.4644133852508"
"Luxembourg","2012","58.9253679891041"
"Luxembourg","2011","56.5631506827042"
"Luxembourg","2010","53.6856002122048"
"Luxembourg","2009","51.4044895061737"
"Luxembourg","2008","50.2451155503863"
"Luxembourg","2007","47.7565469662427"
"Luxembourg","2006","43.3682739650589"
"Luxembourg","2005","40.4696244280412"
"Luxembourg","2004","41.9294008175686"
"Luxembourg","2003","41.7469865930914"
